"","HEADER_ID","NEST_NO","SPECIES","STUDYAREA","PHOTO","HABTYPE","VEGTYPE","SITE","EASTING","NORTHING","NMARK","Year","H2O_DIST","Plot #","On or Off Plot","COMMENTS"
"256","1995_MRB039","MRB039","SPEI","KIGI","13","INTERM","MEADOW","pondshore",500500,6745500,TRUE,"1995",0.4,NA,NA,NA
"257","1995_MRB040","MRB040","SPEI","KIGI","13","INTERM","MEADOW","pondshore",500500,6745500,FALSE,"1995",11,NA,NA,NA
"258","1995_MRB041","MRB041","SPEI","KIGI","23","INTERM","MEADOW","sloughbank",499500,6744500,TRUE,"1995",0.5,NA,NA,NA
"259","1995_MRB042","MRB042","SPEI","KIGI","23","INTERM","MEADOW","sloughbank",499500,6744500,FALSE,"1995",0.4,NA,NA,NA
"260","1995_MRB046","MRB046","SPEI","KIGI","16","INTERM","MEADOW","pondshore",502500,6745500,FALSE,"1995",1,NA,NA,NA
"261","1995_MRB049","MRB049","SPEI","KIGI","28","INTERM","MEADOW","sloughbank",501500,6744000,FALSE,"1995",0.3,NA,NA,NA
"262","1995_MRB050","MRB050","SPEI","KIGI","28","INTERM","MEADOW","island",501000,6744500,FALSE,"1995",0.5,NA,NA,NA
"263","1995_MRB051","MRB051","SPEI","KIGI","18","INTERM","MEADOW","sloughbank",502500,6745000,FALSE,"1995",1,NA,NA,NA
"264","1995_MRB052","MRB052","SPEI","KIGI","18","INTERM","MEADOW","sloughbank",502500,6745000,TRUE,"1995",1.5,NA,NA,NA
"265","1995_MRB053","MRB053","SPEI","KIGI","18","INTERM","MEADOW","island",502500,6744500,FALSE,"1995",0.8,NA,NA,NA
"266","1995_MRB054","MRB054","SPEI","KIGI","19","INTERM","MEADOW","sloughbank",503000,6745000,FALSE,"1995",2.5,NA,NA,NA
"267","1995_MRB055","MRB055","SPEI","KIGI","20","INTERM","MEADOW","pondshore",503000,6745000,FALSE,"1995",1,NA,NA,NA
"268","1995_MRB056","MRB056","SPEI","KIGI","22","INTERM","MEADOW","sloughbank",503500,6745000,FALSE,"1995",4,NA,NA,NA
"269","1995_MRB060","MRB060","SPEI","KIGI","5","INTERM","MEADOW","pondshore",5e+05,6746000,FALSE,"1995",0.1,NA,NA,NA
"270","1995_MRB061","MRB061","SPEI","KIGI","30","INTERM","MEADOW","sloughbank",501500,6744000,FALSE,"1995",0.1,NA,NA,NA
"271","1995_MRB062","MRB062","SPEI","KIGI","46","INTERM","MEADOW","pondshore",501500,6744000,FALSE,"1995",2.5,NA,NA,NA
"272","1995_MRB063","MRB063","SPEI","KIGI","7","INTERM","MEADOW","pondshore",500500,6746000,FALSE,"1995",1,NA,NA,NA
"273","1995_MRB064","MRB064","SPEI","KIGI","11","INTERM","MEADOW","pondshore",501000,6745500,FALSE,"1995",1,NA,NA,NA
"274","1995_MRB065","MRB065","SPEI","KIGI","31","INTERM","MEADOW","pondshore",502000,6744000,TRUE,"1995",0.8,NA,NA,NA
"275","1995_MRB066","MRB066","SPEI","KIGI","0","INTERM","MEADOW","pondshore",501500,6744000,TRUE,"1995",27,NA,NA,NA
"276","1995_MRB067","MRB067","SPEI","KIGI","0","INTERM","MEADOW","pondshore",501500,6744000,FALSE,"1995",22,NA,NA,NA
"277","1995_MRB071","MRB071","SPEI","KIGI","17","INTERM","MEADOW","pondshore",502000,6745000,TRUE,"1995",14,NA,NA,NA
"278","1995_MRBO22","MRBO22","SPEI","KIGI","1","INTERM","MEADOW","pondshore",500500,6748000,FALSE,"1995",4.5,NA,NA,NA
"279","1995_TLM007","TLM007","SPEI","KIGI","0","INTERM","MEADOW","pondshore",499000,6744500,FALSE,"1995",1.5,NA,NA,NA
"280","1995_TLM016","TLM016","SPEI","KIGI","0","INTERM","MEADOW","pondshore",501000,6745000,TRUE,"1995",0,NA,NA,NA
"281","1995_TLM017","TLM017","SPEI","KIGI","0","INTERM","MEADOW","island",5e+05,6745500,TRUE,"1995",0.6,NA,NA,NA
"282","1995_TLM018","TLM018","SPEI","KIGI","10","INTERM","MEADOW","pondshore",500500,6745500,TRUE,"1995",0.5,NA,NA,NA
"283","1995_TLM019","TLM019","SPEI","KIGI","0","INTERM","MEADOW","pondshore",500500,6745500,FALSE,"1995",1,NA,NA,NA
"284","1995_TLM026","TLM026","SPEI","KIGI","20","INTERM","MEADOW","pondshore",503500,6745000,TRUE,"1995",0.5,NA,NA,NA
"285","1995_TLM028","TLM028","SPEI","KIGI","18","INTERM","MEADOW","pondshore",502000,6745000,FALSE,"1995",1.5,NA,NA,NA
"286","1995_TLM029","TLM029","SPEI","KIGI","18","INTERM","MEADOW","pondshore",502000,6745000,TRUE,"1995",0.5,NA,NA,NA
"287","1995_TLM030","TLM030","SPEI","KIGI","9","INTERM","MEADOW","pondshore",5e+05,6745500,FALSE,"1995",1,NA,NA,NA
"288","1995_TLM031","TLM031","SPEI","KIGI","9","INTERM","MEADOW","island",5e+05,6745500,TRUE,"1995",0.5,NA,NA,NA
"289","1995_TLM032","TLM032","SPEI","KIGI","0","INTERM","MEADOW","island",499500,6745000,TRUE,"1995",1,NA,NA,NA
"290","1995_TLM033","TLM033","SPEI","KIGI","3","INTERM","MEADOW","pondshore",500500,6746500,FALSE,"1995",0.3,NA,NA,NA
"291","1995_TLM034","TLM034","SPEI","KIGI","0","INTERM","MEADOW","island",500500,6744000,TRUE,"1995",0.4,NA,NA,NA
"292","1995_TLM039","TLM039","SPEI","KIGI","0","INTERM","MEADOW","pondshore",500500,6743500,FALSE,"1995",0.4,NA,NA,NA
"293","1995_TLM040","TLM040","SPEI","KIGI","33","INTERM","MEADOW","pondshore",500500,6743500,TRUE,"1995",7,NA,NA,NA
"294","1995_TLM043","TLM043","SPEI","KIGI","32","INTERM","MEADOW","sloughbank",502500,6744000,TRUE,"1995",1.3,NA,NA,NA
"295","1995_TLM044","TLM044","SPEI","KIGI","32","INTERM","MEADOW","pondshore",502500,6744000,TRUE,"1995",2.5,NA,NA,NA
"296","1995_TLM045","TLM045","SPEI","KIGI","32","INTERM","MEADOW","pondshore",502500,6744000,FALSE,"1995",0.5,NA,NA,NA
"297","1995_TLM046","TLM046","SPEI","KIGI","32","INTERM","MEADOW","pondshore",502500,6744000,FALSE,"1995",12,NA,NA,NA
"298","1995_TLM048","TLM048","SPEI","KIGI","21","INTERM","MEADOW","pondshore",503000,6744500,FALSE,"1995",1,NA,NA,NA
"299","1995_TLM051","TLM051","SPEI","KIGI","31","INTERM","MEADOW","pondshore",502000,6744500,FALSE,"1995",1,NA,NA,NA
"300","1995_TLM052","TLM052","SPEI","KIGI","31","INTERM","MEADOW","pondshore",502000,6744000,FALSE,"1995",1,NA,NA,NA
"301","1995_TLM056","TLM056","SPEI","KIGI","4","INTERM","MEADOW","peninsula",500500,6746000,FALSE,"1995",1.5,NA,NA,NA
"302","1995_TLM057","TLM057","SPEI","KIGI","7","INTERM","MEADOW","sloughbank",500500,6746000,TRUE,"1995",1,NA,NA,NA
"303","1995_TLM058","TLM058","SPEI","KIGI","7","INTERM","MEADOW","sloughbank",500500,6746000,FALSE,"1995",0.6,NA,NA,NA
"304","1995_TLM059","TLM059","SPEI","KIGI","11","INTERM","MEADOW","pondshore",501000,6745500,TRUE,"1995",1,NA,NA,NA
"305","1995_TLM060","TLM060","SPEI","KIGI","11","INTERM","MEADOW","pondshore",501000,6745500,TRUE,"1995",0,NA,NA,NA
"306","1995_TLM061","TLM061","SPEI","KIGI","11","INTERM","MEADOW","pondshore",501000,6745500,TRUE,"1995",1,NA,NA,NA
"307","1995_TLM062","TLM062","SPEI","KIGI","25","INTERM","MEADOW","pondshore",5e+05,6744000,TRUE,"1995",0.6,NA,NA,NA
"308","1995_TLM063","TLM063","SPEI","KIGI","24","INTERM","MEADOW","pondshore",5e+05,6744500,FALSE,"1995",0.3,NA,NA,NA
"309","1995_TLM064","TLM064","SPEI","KIGI","24","INTERM","MEADOW","pondshore",5e+05,6744500,TRUE,"1995",6,NA,NA,NA
"310","1995_TLM065","TLM065","SPEI","KIGI","24","INTERM","MEADOW","pondshore",5e+05,6744500,FALSE,"1995",1,NA,NA,NA
"311","1995_TLM066","TLM066","SPEI","KIGI","25","INTERM","MEADOW","pondshore",5e+05,6744000,TRUE,"1995",1,NA,NA,NA
"312","1995_TLM067","TLM067","SPEI","KIGI","26","INTERM","MEADOW","pondshore",5e+05,6744000,TRUE,"1995",0.5,NA,NA,NA
"313","1995_TLM069","TLM069","SPEI","KIGI","26","INTERM","MEADOW","sloughbank",5e+05,6744000,FALSE,"1995",1.4,NA,NA,NA
"314","1995_TLM071","TLM071","SPEI","KIGI","15","INTERM","MEADOW","sloughbank",502000,6746000,TRUE,"1995",0.7,NA,NA,NA
"315","1995_TLM072","TLM072","SPEI","KIGI","16","INTERM","MEADOW","pondshore",502500,6745000,FALSE,"1995",0.7,NA,NA,NA
"316","1995_TLM073","TLM073","SPEI","KIGI","12","INTERM","MEADOW","pondshore",5e+05,6745000,FALSE,"1995",0.8,NA,NA,NA
"317","1995_TLM074","TLM074","SPEI","KIGI","12","INTERM","MEADOW","pondshore",5e+05,6745000,FALSE,"1995",1,NA,NA,NA
"318","1995_TLM075","TLM075","SPEI","KIGI","12","INTERM","MEADOW","island",5e+05,6745000,FALSE,"1995",0.2,NA,NA,NA
"319","1995_TLM076","TLM076","SPEI","KIGI","10","INTERM","MEADOW","island",500500,6745500,FALSE,"1995",0.9,NA,NA,NA
"320","1995_TLM078","TLM078","SPEI","KIGI","22","INTERM","MEADOW","island",503500,6744500,FALSE,"1995",0.4,NA,NA,NA
"321","1995_TLM079","TLM079","SPEI","KIGI","6","INTERM","MEADOW","pondshore",5e+05,6744500,FALSE,"1995",0.1,NA,NA,NA
"322","1995_TLM080","TLM080","SPEI","KIGI","6","INTERM","MEADOW","pondshore",5e+05,6746000,FALSE,"1995",12,NA,NA,NA
"323","1995_TLM081","TLM081","SPEI","KIGI","2","INTERM","MEADOW","pondshore",5e+05,6746500,FALSE,"1995",1,NA,NA,NA
"324","1995_TLM082","TLM082","SPEI","KIGI","0","INTERM","MEADOW","sloughbank",5e+05,6746500,FALSE,"1995",7,NA,NA,NA
"325","1995_TLM083","TLM083","SPEI","KIGI","34","INTERM","MEADOW","pondshore",502000,6747000,FALSE,"1995",1,NA,NA,NA
"326","1995_TLM084","TLM084","SPEI","KIGI","34","INTERM","MEADOW","pondshore",502000,6747000,FALSE,"1995",1,NA,NA,NA
"327","1995_TLM089","TLM089","SPEI","KIGI","46","INTERM","MEADOW","pondshore",502000,6743500,FALSE,"1995",0.8,NA,NA,NA
"328","1995_TLM090","TLM090","SPEI","KIGI","46","INTERM","MEADOW","pondshore",502000,6743500,FALSE,"1995",0.4,NA,NA,NA
"329","1995_TLM091","TLM091","SPEI","KIGI","46","INTERM","MEADOW","pondshore",502000,6743500,FALSE,"1995",0.7,NA,NA,NA
"330","1995_TLM092","TLM092","SPEI","KIGI","21","INTERM","MEADOW","pondshore",503000,6744500,FALSE,"1995",1,NA,NA,NA
"331","1995_TLM093","TLM093","SPEI","KIGI","19","INTERM","MEADOW","pondshore",502500,6745000,FALSE,"1995",1.2,NA,NA,NA
"332","1995_TLM094","TLM094","SPEI","KIGI","0","INTERM","MEADOW","sloughbank",502500,6745500,TRUE,"1995",1,NA,NA,NA
"333","1995_TLM096","TLM096","SPEI","KIGI","30","INTERM","MEADOW","pondshore",502500,6745500,FALSE,"1995",7,NA,NA,NA
"334","1995_TLM097","TLM097","SPEI","KIGI","29","INTERM","MEADOW","sloughbank",501000,6744000,FALSE,"1995",4,NA,NA,NA
"335","1995_TLM098","TLM098","SPEI","KIGI","29","INTERM","MEADOW","pondshore",501000,6744000,TRUE,"1995",0.4,NA,NA,NA
"336","1995_TLM099","TLM099","SPEI","KIGI","10","INTERM","MEADOW","pondshore",500500,6745500,TRUE,"1995",0.5,NA,NA,NA
"337","1996_NA_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA
"338","1996_EFS002","EFS002","COEI","KIGI","34","GRASSF","MEADOW","pondshore",NA,NA,NA,"1996",0.7,NA,NA,NA
"339","1996_EFS006","EFS006","COEI","KIGI","11","GRASSF","MEADOW","island",NA,NA,NA,"1996",0.8,NA,NA,NA
"340","1996_EFS009","EFS009","COEI","KIGI","23","GRASSF","MEADOW","sloughbank",NA,NA,NA,"1996",0.6,NA,NA,NA
"341","1996_EFS012","EFS012","COEI","KIGI","15","GRASSF","MEADOW","pondshore",NA,NA,NA,"1996",0.4,NA,NA,NA
"342","1996_EFS014","EFS014","COEI","KIGI","28","GRASSF","MEADOW","island",NA,NA,NA,"1996",0.2,NA,NA,NA
"343","1996_EFS016","EFS016","COEI","KIGI","28","GRASSF","MEADOW","island",NA,NA,NA,"1996",0.2,NA,NA,NA
"344","1996_EFS017","EFS017","COEI","KIGI","28","GRASSF","MEADOW","island",NA,NA,NA,"1996",0.2,NA,NA,NA
"345","1996_EFS021","EFS021","COEI","KIGI","22","GRASSF","MEADOW","pondshore",NA,NA,NA,"1996",1,NA,NA,NA
"346","1996_EFS026","EFS026","COEI","KIGI","19","GRASSF","MEADOW","grassflat",NA,NA,NA,"1996",2.5,NA,NA,NA
"347","1996_EFS030","EFS030","COEI","KIGI","6","GRASSF","MEADOW","pondshore",NA,NA,NA,"1996",NA,NA,NA,NA
"348","1996_EFS031","EFS031","COEI","KIGI","5","GRASSF","MEADOW","pondshore",NA,NA,NA,"1996",NA,NA,NA,NA
"349","1996_EFS033","EFS033","COEI","KIGI","5","GRASSF","MEADOW","pondshore",NA,NA,NA,"1996",NA,NA,NA,NA
"350","1996_EFS037","EFS037","COEI","KIGI","33","GRASSF","MEADOW","island",NA,NA,NA,"1996",0.4,NA,NA,NA
"351","1996_EFS043","EFS043","COEI","KIGI","21","GRASSF","MEADOW","island",NA,NA,NA,"1996",0.3,NA,NA,NA
"352","1996_EFS044","EFS044","COEI","KIGI","21","GRASSF","MEADOW","island",NA,NA,NA,"1996",0.2,NA,NA,NA
"353","1996_EFS045","EFS045","COEI","KIGI","21","GRASSF","MEADOW","island",NA,NA,NA,"1996",0.4,NA,NA,NA
"354","1996_EFS047","EFS047","COEI","KIGI","32","GRASSF","MEADOW","pondshore",NA,NA,NA,"1996",0.6,NA,NA,NA
"355","1996_EFS048","EFS048","COEI","KIGI","31","GRASSF","MEADOW","pondshore",NA,NA,NA,"1996",NA,NA,NA,NA
"356","1996_EFS050","EFS050","COEI","KIGI","30","GRASSF","MEADOW","island",NA,NA,NA,"1996",0.3,NA,NA,NA
"357","1996_EFS055","EFS055","COEI","KIGI","23","GRASSF","MEADOW","pondshore",NA,NA,NA,"1996",1,NA,NA,NA
"358","1996_EFS056","EFS056","COEI","KIGI","26","GRASSF","MEADOW","sloughbank",NA,NA,NA,"1996",10,NA,NA,NA
"359","1996_EFS057","EFS057","COEI","KIGI","26","GRASSF","MEADOW","pondshore",NA,NA,NA,"1996",0.8,NA,NA,NA
"360","1996_EFS059","EFS059","COEI","KIGI","16","GRASSF","MEADOW","pondshore",NA,NA,NA,"1996",1.5,NA,NA,NA
"361","1996_EFS061","EFS061","COEI","KIGI","17","GRASSF","MEADOW","pondshore",NA,NA,NA,"1996",0.8,NA,NA,NA
"362","1996_EFS064","EFS064","COEI","KIGI","29","GRASSF","MEADOW","grassflat",NA,NA,NA,"1996",15,NA,NA,NA
"363","1996_EFS065","EFS065","COEI","KIGI","29","GRASSF","MEADOW","pondshore",NA,NA,NA,"1996",15,NA,NA,NA
"364","1996_EFS067","EFS067","COEI","KIGI","20","GRASSF","MEADOW","sloughbank",NA,NA,NA,"1996",4,NA,NA,NA
"365","1996_JMP002","JMP002","COEI","KIGI",NA,"INTERM","MEADOW","island",NA,NA,NA,"1996",NA,NA,NA,NA
"366","1996_TLM012","TLM012","COEI","KIGI","7","INTERM","MEADOW","island",NA,NA,NA,"1996",1.1,NA,NA,NA
"367","1996_TLM015","TLM015","COEI","KIGI","24","INTERM","MEADOW","island",NA,NA,NA,"1996",0.5,NA,NA,NA
"368","1996_TLM016","TLM016","COEI","KIGI","24","INTERM","MEADOW","pondshore",NA,NA,NA,"1996",2.3,NA,NA,NA
"369","1996_TLM018","TLM018","COEI","KIGI","25","INTERM","MEADOW","pondshore",NA,NA,NA,"1996",1,NA,NA,NA
"370","1996_TLM021","TLM021","COEI","KIGI","15","INTERM","MEADOW","island",NA,NA,NA,"1996",0.4,NA,NA,NA
"371","1996_TLM022","TLM022","COEI","KIGI","15","INTERM","MEADOW","island",NA,NA,NA,"1996",0.2,NA,NA,NA
"372","1996_TLM023","TLM023","COEI","KIGI","15","INTERM","MEADOW","island",NA,NA,NA,"1996",0.2,NA,NA,NA
"373","1996_TLM031","TLM031","COEI","KIGI","22","INTERM","MEADOW","pondshore",NA,NA,NA,"1996",16,NA,NA,NA
"374","1996_TLM032","TLM032","COEI","KIGI","22","GRASSF","MEADOW","island",NA,NA,NA,"1996",0.2,NA,NA,NA
"375","1996_TLM033","TLM033","COEI","KIGI","22","GRASSF","MEADOW","island",NA,NA,NA,"1996",0.2,NA,NA,NA
"376","1996_TLM034","TLM034","COEI","KIGI","22","GRASSF","MEADOW","island",NA,NA,NA,"1996",0.2,NA,NA,NA
"377","1996_TLM035","TLM035","COEI","KIGI","22","GRASSF","MEADOW","island",NA,NA,NA,"1996",0.2,NA,NA,NA
"378","1996_TLM036","TLM036","COEI","KIGI","22","GRASSF","MEADOW","island",NA,NA,NA,"1996",0.2,NA,NA,NA
"379","1996_TLM038","TLM038","COEI","KIGI","22","INTERM","MEADOW","pondshore",NA,NA,NA,"1996",0.5,NA,NA,NA
"380","1996_TLM039","TLM039","COEI","KIGI","22","GRASSF","MEADOW","island",NA,NA,NA,"1996",0.3,NA,NA,NA
"381","1996_TLM041","TLM041","COEI","KIGI","22","GRASSF","MEADOW","sloughbank",NA,NA,NA,"1996",4,NA,NA,NA
"382","1996_TLM042","TLM042","COEI","KIGI","22","INTERM","MEADOW","pondshore",NA,NA,NA,"1996",1.2,NA,NA,NA
"383","1996_TLM043","TLM043","COEI","KIGI","22","INTERM","MEADOW","island",NA,NA,NA,"1996",0.2,NA,NA,NA
"384","1996_TLM044","TLM044","COEI","KIGI","22","INTERM","MEADOW","island",NA,NA,NA,"1996",1.3,NA,NA,NA
"385","1996_TLM045","TLM045","COEI","KIGI","22","INTERM","MEADOW","island",NA,NA,NA,"1996",0.2,NA,NA,NA
"386","1996_TLM047","TLM047","COEI","KIGI","19","INTERM","MEADOW","island",NA,NA,NA,"1996",0.2,NA,NA,NA
"387","1996_TLM059","TLM059","COEI","KIGI","32","INTERM","MEADOW","pondshore",NA,NA,NA,"1996",10,NA,NA,NA
"388","1996_TLM061","TLM061","COEI","KIGI","31","INTERM","MEADOW","pondshore",NA,NA,NA,"1996",0.3,NA,NA,NA
"389","1996_TLM062","TLM062","COEI","KIGI","31","INTERM","MEADOW","sloughbank",NA,NA,NA,"1996",5.9,NA,NA,NA
"390","1996_TLM065","TLM065","COEI","KIGI","4","INTERM","MEADOW","island",NA,NA,NA,"1996",2,NA,NA,NA
"391","1996_TLM066","TLM066","COEI","KIGI","4","INTERM","MEADOW","island",NA,NA,NA,"1996",0.8,NA,NA,NA
"392","1996_TLM068","TLM068","COEI","KIGI","7","INTERM","MEADOW","pondshore",NA,NA,NA,"1996",0.8,NA,NA,NA
"393","1996_TLM071","TLM071","COEI","KIGI","24","INTERM","MEADOW","pondshore",NA,NA,NA,"1996",0.6,NA,NA,NA
"394","1996_TLM076","TLM076","COEI","KIGI","26","INTERM","MEADOW","pondshore",NA,NA,NA,"1996",0.2,NA,NA,NA
