"","MARK_ID","PREFIXNUMB","BANDNUMBER","RECAP","SPECIESCOD","SPECIESNUM","STATUS","REMARKCD","AGE","SEX","WT","CULMEN","TARSUS","DATE","WING","NASALCODE","TARSALCODE","MAP_NO","FREQUENCY","NEST_NO","EASTING","NORTHING","COMMENTS","LEAD","XRAY","DNA","WAES","YEAR","REC","BANDSITE","LATITITUDE","D1","LONGITUDE","D2","REMARKS","TCOLOR","BLOOD","RTFREQ","TRAN","BRDP","SPECIES","OBS","MOMBAND","OBS2","OBS3","VIRUS","RADIO","WHOLEBLOOD","SERUM","TRAP","BTIME","RESIGHT","RESIGHT1","C_SWAB","PLOT","BANDNU_COMPLETE","Replacement 
Tarsal","Replacement 
Nasal","Date Originally 
Banded"
"60","NA_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA
"61","NA_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA
"62","1995-06-17_134746073_MRB066","1347","46073",TRUE,"SPEI","1580",NA,NA,"ATY","F",1200,0,0,1995-06-17,0,"J34","2K",NA,NA,"MRB066",501500,6744000,"new nasal, see MRB notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8313239654421,NA,-164.972412470563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134746073",NA,NA,NA
"63","1995-06-13_103752951_TLM029","1037","52951",TRUE,"SPEI","1580",NA,NA,"ATY","F",1200,0,0,1995-06-13,0,"J09","E8",NA,NA,"TLM029",502000,6745000,"old marks, see TLM notes",FALSE,FALSE,FALSE,FALSE,"1995",NA,NA,60.8402998890299,NA,-164.963206316029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103752951",NA,NA,NA
"64","1995-06-13_134757946_TLM078","1347","57946",FALSE,"SPEI","1580",NA,NA,"AHY","F",1125,244,550,1995-06-13,254,"J11","OC",NA,NA,"TLM078",503500,6744500,"see TLM notes",FALSE,FALSE,FALSE,FALSE,"1995",NA,NA,60.8358004454201,NA,-164.935620094767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757946",NA,NA,NA
"65","1995-06-14_134757909_MRB004","1347","57909",TRUE,"SPEI","1580",NA,NA,"ATY","F",1200,0,0,1995-06-14,0,"J10","7C",NA,NA,"MRB004",500500,6743500,"old marks, see TLM notes",FALSE,FALSE,FALSE,FALSE,"1995",NA,NA,60.8268374137702,NA,-164.990805444839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757909",NA,NA,NA
"66","1995-06-14_134757947_TLM058","1347","57947",FALSE,"SPEI","1580",NA,NA,"AHY","F",1225,279,553,1995-06-14,254,"J06","8J",NA,NA,"TLM058",500500,6746000,"see TLM notes",FALSE,FALSE,FALSE,FALSE,"1995",NA,NA,60.8492827243056,NA,-164.990798997955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757947",NA,NA,NA
"67","1995-06-15_134757948_MRB007","1347","57948",FALSE,"SPEI","1580",NA,NA,"AHY","F",1150,256,576,1995-06-15,256,"J08","9J",NA,NA,"MRB007",502000,6746500,"see TLM/MRB notes",FALSE,FALSE,FALSE,FALSE,"1995",NA,NA,60.8537670546301,NA,-164.963190833483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757948",NA,NA,NA
"68","1995-06-15_103752982_TLM017","1037","52982",TRUE,"SPEI","1580",NA,NA,"ATY","F",1025,273,529,1995-06-15,241,"J07","8A",NA,NA,"TLM017",5e+05,6745500,"banded as duckling, see TLM notes",FALSE,FALSE,FALSE,FALSE,"1995",NA,NA,60.844793982973,NA,-165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103752982",NA,NA,NA
"69","1995-06-16_134746074_TLM026","1347","46074",TRUE,"SPEI","1580",NA,NA,"ATY","F",1275,0,0,1995-06-16,0,"E71","E7",NA,NA,"TLM026",503500,6745000,"all old markers left on",FALSE,FALSE,FALSE,FALSE,"1995",NA,NA,60.8402895047595,NA,-164.935611069143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134746074",NA,NA,NA
"70","1995-06-16_134746096_TLM048","1347","46096",TRUE,"SPEI","1580",NA,NA,"ATY","F",1150,267,530,1995-06-16,251,"J14","ZY",NA,NA,"TLM048",503000,6744500,"FWS band on when captured",FALSE,FALSE,FALSE,FALSE,"1995",NA,NA,60.8358045354431,NA,-164.944817218655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134746096",NA,NA,NA
"71","1995-06-16_134757956_TLM051","1347","57956",FALSE,"SPEI","1580",NA,NA,"AHY","F",1175,293,558,1995-06-16,257,"J18","ZZ",NA,NA,"TLM051",502000,6744500,NA,FALSE,FALSE,FALSE,FALSE,"1995",NA,NA,60.8358108277879,NA,-164.963211473533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757956",NA,NA,NA
"72","1995-06-16_134746094_MRB033","1347","46094",TRUE,"SPEI","1580",NA,NA,"ATY","F",1175,0,0,1995-06-16,0,"J23","C3",NA,NA,"MRB033",502000,6744000,"see TLM notes",FALSE,FALSE,FALSE,FALSE,"1995",NA,NA,60.8313217635245,NA,-164.963216629366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134746094",NA,NA,NA
"73","1995-06-16_134757950_MRB036","1347","57950",FALSE,"SPEI","1580",NA,NA,"AHY","F",1200,274,583,1995-06-16,260,"J24","2E",NA,NA,"MRB036",501000,6746000,"see TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8492817799345,NA,-164.981597996329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757950",NA,NA,NA
"74","1995-06-16_134746090_TLM060","1347","46090",TRUE,"SPEI","1580",NA,NA,"ATY","F",950,0,0,1995-06-16,0,"J01","C6",NA,NA,"TLM060",501000,6745500,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8447927240423,NA,-164.981600576754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134746090",NA,NA,NA
"75","1995-06-15_134757949_MRB016","1347","57949",FALSE,"SPEI","1580",NA,NA,"AHY","F",1200,247,545,1995-06-15,243,"J12","6A",NA,NA,"MRB016",503000,6745000,"TLM notes",FALSE,FALSE,FALSE,FALSE,"1995",NA,NA,60.8402935955321,NA,-164.944809482403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757949",NA,NA,NA
"76","1995-06-17_134746084_MRB011","1347","46084",TRUE,"SPEI","1580",NA,NA,"ATY","F",1075,0,0,1995-06-17,0,"J36","C5",NA,NA,"MRB011",501500,6744000,"MRB notes, new nasal",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8313239654421,NA,-164.972412470563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134746084",NA,NA,NA
"77","1995-06-17_134757960_MRB012","1347","57960",FALSE,"SPEI","1580",NA,NA,"AHY","F",1050,540,250,1995-06-17,239,"J30","2Z",NA,NA,"MRB012",501000,6744500,"MRB notes",FALSE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8358146031957,NA,-164.981605735095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757960",NA,NA,NA
"78","1995-06-17_134746068_MRB030","1347","46068",TRUE,"SPEI","1580",NA,NA,"ATY","F",1150,0,0,1995-06-17,0,"E58","E2",NA,NA,"MRB030",501500,6744000,"all old markers, MRB notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8313239654421,NA,-164.972412470563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134746068",NA,NA,NA
"79","1995-06-17_134746069_TLM043","1347","46069",TRUE,"SPEI","1580",NA,NA,"ATY","F",1025,0,0,1995-06-17,0,"E86","YI",NA,NA,"TLM043",502500,6744000,"all old markers, MRB notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8313189324878,NA,-164.954020789839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134746069",NA,NA,NA
"80","1995-06-17_134757914_TLM044","1347","57914",TRUE,"SPEI","1580",NA,NA,"ASY","F",1150,0,0,1995-06-17,0,"E53","7E",NA,NA,"TLM044",502500,6744000,"all old markers, MRB notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8313189324878,NA,-164.954020789839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757914",NA,NA,NA
"81","1995-06-17_134757955_TLM052","1347","57955",FALSE,"SPEI","1580",NA,NA,"AHY","F",1350,268,552,1995-06-17,264,"J16","ZH",NA,NA,"TLM052",502000,6744000,"1 egg PP when trap sprung, MRB notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8313217635245,NA,-164.963216629366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757955",NA,NA,NA
"82","1995-06-17_134746078_TLM061","1347","46078",TRUE,"SPEI","1580",NA,NA,"ATY","F",1175,0,0,1995-06-17,0,"J27","A7",NA,NA,"TLM061",501000,6745500,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8447927240423,NA,-164.981600576754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134746078",NA,NA,NA
"83","1995-06-17_134746088_MRB041","1347","46088",TRUE,"SPEI","1580",NA,NA,"ATY","F",1150,0,0,1995-06-17,0,"J26","J5",NA,NA,"MRB041",499500,6744500,"TLM notes",FALSE,FALSE,FALSE,FALSE,"1995",NA,NA,60.8358155470477,NA,-165.009197132661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134746088",NA,NA,NA
"84","1995-06-17_134757952_MRB042","1347","57952",FALSE,"SPEI","1580",NA,NA,"AHY","F",950,229,546,1995-06-17,249,"J33","PE",NA,NA,"MRB042",499500,6744500,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8358155470477,NA,-165.009197132661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757952",NA,NA,NA
"85","1995-06-17_134746081_TLM064","1347","46081",TRUE,"SPEI","1580",NA,NA,"ATY","F",1050,0,0,1995-06-17,0,"E68","6K",NA,NA,"TLM064",5e+05,6744500,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8358158616651,NA,-165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134746081",NA,NA,NA
"86","1995-06-18_134757970_MRB010","1347","57970",FALSE,"SPEI","1580",NA,NA,"AHY","F",975,268,546,1995-06-18,245,"J38","LS",NA,NA,"MRB010",501500,6744000,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8313239654421,NA,-164.972412470563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757970",NA,NA,NA
"87","1995-06-18_134757939_TLM040","1347","57939",TRUE,"SPEI","1580",NA,NA,"ASY","F",1100,0,0,1995-06-18,0,"E93","3J",NA,NA,"TLM040",500500,6743500,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8268374137702,NA,-164.990805444839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757939",NA,NA,NA
"88","1995-06-18_134757953_TLM045","1347","57953",FALSE,"SPEI","1580",NA,NA,"AHY","F",1275,272,580,1995-06-18,252,"J32","1Z",NA,NA,"TLM045",502500,6744000,"tarsal on upside down, TLM",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8313189324878,NA,-164.954020789839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757953",NA,NA,NA
"89","1995-06-18_134757951_TLM046","1347","57951",FALSE,"SPEI","1580",NA,NA,"AHY","F",1075,269,572,1995-06-18,261,"J42","PF",NA,NA,"TLM046",502500,6744000,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8313189324878,NA,-164.954020789839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757951",NA,NA,NA
"90","1995-06-18_134757969_MRB062","1347","57969",FALSE,"SPEI","1580",NA,NA,"AHY","F",1150,280,542,1995-06-18,231,"J43","NK",NA,NA,"MRB062",501500,6744000,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8313239654421,NA,-164.972412470563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757969",NA,NA,NA
"91","1995-06-18_134757964_TLM091","1347","57964",FALSE,"SPEI","1580",NA,NA,"AHY","F",1175,260,586,1995-06-18,250,"J37","NS",NA,NA,"TLM091",502000,6743500,"ss TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8268326962393,NA,-164.963221783528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757964",NA,NA,NA
"92","1995-06-18_134757902_MRB014","1347","57902",TRUE,"SPEI","1580",NA,NA,"ATY","F",1100,0,0,1995-06-18,0,"J94","J2",NA,NA,"MRB014",503000,6745000,"new nasal,MRB notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8402935955321,NA,-164.944809482403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757902",NA,NA,NA
"93","1995-06-18_134757959_TLM030","1347","57959",FALSE,"SPEI","1580",NA,NA,"AHY","F",1075,257,570,1995-06-18,255,"J22","ZL",NA,NA,"TLM030",5e+05,6745500,"MRB notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.844793982973,NA,-165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757959",NA,NA,NA
"94","1995-06-18_134746099_TLM033","1347","46099",TRUE,"SPEI","1580",NA,NA,"ATY","F",1125,0,0,1995-06-18,0,"J60","K3",NA,NA,"TLM033",500500,6746500,"new nasal, MRB notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8537717773505,NA,-164.990797707325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134746099",NA,NA,NA
"95","1995-06-18_134757916_TLM094","1347","57916",TRUE,"SPEI","1580",NA,NA,"ASY","F",1150,0,0,1995-06-18,0,"J96","LE",NA,NA,"TLM094",502500,6745500,"nasal replaced, see MRB notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8447861146575,NA,-164.954001449203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757916",NA,NA,NA
"96","1995-06-19_134757961_TLM063","1347","57961",FALSE,"SPEI","1580",NA,NA,"AHY","F",1150,304,548,1995-06-19,247,"J19","PY",NA,NA,"TLM063",5e+05,6744500,"see TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8358158616651,NA,-165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757961",NA,NA,NA
"97","1995-06-19_134757958_TLM069","1347","57958",FALSE,"SPEI","1580",NA,NA,"AHY","F",1075,251,581,1995-06-19,255,"J20","PL",NA,NA,"TLM069",5e+05,6744000,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8313267964795,NA,-165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757958",NA,NA,NA
"98","1995-06-19_134757957_MRB049","1347","57957",FALSE,"SPEI","1580",NA,NA,"AHY","F",1150,241,539,1995-06-19,231,"J17","ZE",NA,NA,"MRB049",501500,6744000,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8313239654421,NA,-164.972412470563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757957",NA,NA,NA
"99","1995-06-19_134757954_MRB067","1347","57954",FALSE,"SPEI","1580",NA,NA,"AHY","F",1075,274,533,1995-06-19,246,"J13","ZV",NA,NA,"MRB067",501500,6744000,NA,TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8313239654421,NA,-164.972412470563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757954",NA,NA,NA
"100","1995-06-20_103752995_TLM071","1037","52995",TRUE,"SPEI","1580",NA,NA,"ATY","F",1100,0,0,1995-06-20,0,"E70","J9",NA,NA,"TLM071",502000,6746000,"see TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8492780024507,NA,-164.963195996005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103752995",NA,NA,NA
"101","1995-06-20_134757963_TLM084","1347","57963",FALSE,"SPEI","1580",NA,NA,"AHY","F",1175,295,580,1995-06-20,240,"J21","ZT",NA,NA,"TLM084",502000,6747000,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8582561037892,NA,-164.963185669288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757963",NA,NA,NA
"102","1995-06-20_134757965_MRB046","1347","57965",FALSE,"SPEI","1580",NA,NA,"AHY","F",1100,271,584,1995-06-20,250,"J40","RS",NA,NA,"MRB046",302500,6745500,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.7957447372986,NA,-168.629600480929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757965",NA,NA,NA
"103","1995-06-20_134757962_TLM076","1347","57962",FALSE,"SPEI","1580",NA,NA,"AHY","F",1275,310,579,1995-06-20,250,"J29","PR",NA,NA,"TLM076",500500,6745500,NA,TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8447936682404,NA,-164.990800288168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757962",NA,NA,NA
"104","1995-06-20_134757966_MRB051","1347","57966",FALSE,"SPEI","1580",NA,NA,"AHY","F",1175,267,556,1995-06-20,243,"J41","LH",NA,NA,"MRB051",502500,6745000,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8402970569557,NA,-164.954007898171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757966",NA,NA,NA
"105","1995-06-21_134757972_TLM065","1347","57972",FALSE,"SPEI","1580",NA,NA,"AHY","F",1100,287,581,1995-06-21,246,"J31","LL",NA,NA,"TLM065",5e+05,6744500,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8358158616651,NA,-165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757972",NA,NA,NA
"106","1995-06-21_134757931_MRB019","1347","57931",TRUE,"SPEI","1580",NA,NA,"ASY","F",975,0,0,1995-06-21,0,"J61","YP",NA,NA,"MRB019",499500,6746000,"replaced old nasal tag (E83), TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8492827243056,NA,-165.009201002045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757931",NA,NA,NA
"107","1995-06-21_134757910_MRB065","1347","57910",TRUE,"SPEI","1580",NA,NA,"ATY","F",1125,0,0,1995-06-21,0,"J46","3C",NA,NA,"MRB065",502000,6744000,"replaced nasal tag, see TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8313217635245,NA,-164.963216629366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757910",NA,NA,NA
"108","1995-06-21_134757967_MRB061","1347","57967",FALSE,"SPEI","1580",NA,NA,"AHY","F",1075,277,566,1995-06-21,299,"J44","RT",NA,NA,"MRB061",501500,6744000,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8313239654421,NA,-164.972412470563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757967",NA,NA,NA
"109","1995-06-22_103752963_TLM059","1037","52963",TRUE,"SPEI","1580",NA,NA,"ATY","F",1150,251,575,1995-06-22,243,"J64","NJ",NA,NA,"TLM059",501000,6745500,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8447927240423,NA,-164.981600576754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103752963",NA,NA,NA
"110","1995-06-22_134757974_TLM072","1347","57974",FALSE,"SPEI","1580",NA,NA,"AHY","F",1075,275,556,1995-06-22,254,"J48","PV",NA,NA,"TLM072",502500,6745000,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8402970569557,NA,-164.954007898171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757974",NA,NA,NA
"111","1995-06-22_134757973_MRB054","1347","57973",FALSE,"SPEI","1580",NA,NA,"AHY","F",1200,257,557,1995-06-22,252,"J47","NT",NA,NA,"MRB054",503000,6745000,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8402935955321,NA,-164.944809482403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757973",NA,NA,NA
"112","1995-06-23_134757976_TLM056","1347","57976",FALSE,"SPEI","1580",NA,NA,"AHY","F",1000,272,544,1995-06-23,245,"J63","PT",NA,NA,"TLM056",500500,6746000,"egg #5 broke, TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8492827243056,NA,-164.990798997955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757976",NA,NA,NA
"113","1995-06-23_134757906_TLM067","1347","57906",TRUE,"SPEI","1580",NA,NA,"ATY","F",1100,0,0,1995-06-23,0,"J71","8C",NA,NA,"TLM067",5e+05,6744000,"new nasal, see TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8313267964795,NA,-165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757906",NA,NA,NA
"114","1995-06-23_134757975_TLM073","1347","57975",FALSE,"SPEI","1580",NA,NA,"AHY","F",1200,269,546,1995-06-23,244,"J67","NH",NA,NA,"TLM073",5e+05,6745000,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8403049238295,NA,-165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757975",NA,NA,NA
"115","1995-06-23_134757977_TLM081","1347","57977",FALSE,"SPEI","1580",NA,NA,"AHY","F",1175,305,565,1995-06-23,255,"J62","RN",NA,NA,"TLM081",5e+05,6746500,"see TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8537720921986,NA,-165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757977",NA,NA,NA
"116","1995-06-24_134757938_TLM096","1347","57938",TRUE,"SPEI","1580",NA,NA,"ASY","F",1150,0,0,1995-06-24,0,NA,"YH",NA,NA,"TLM096",501000,6744000,"nasal removed/bill injury;TLM notes",TRUE,FALSE,FALSE,FALSE,"1995",NA,NA,60.8313255382406,NA,-164.981608313013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757938",NA,NA,NA
"117","1995-06-24_103752990_MRB052","1037","52990",TRUE,"SPEI","1580",NA,NA,"ATY","F",1125,242,550,1995-06-24,251,"J76","1E",NA,NA,"MRB052",502500,6745000,"replaced nasal, TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8402970569557,NA,-164.954007898171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103752990",NA,NA,NA
"118","1995-06-24_134757978_MRB055","1347","57978",FALSE,"SPEI","1580",NA,NA,"AHY","F",1175,280,557,1995-06-24,258,"J68","LV",NA,NA,"MRB055",503000,6745000,"TLM notes",TRUE,FALSE,TRUE,FALSE,"1995",NA,NA,60.8402935955321,NA,-164.944809482403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757978",NA,NA,NA
