"","CAPTURE","FIRST_MARK","NASAL","SEX","NEST_NO","DATE","TIME","OBS","EASTING","NORTHING","ZONE","ASSOC","COMMENTS","Year","SPECIES","TARSALCODE","PLOT","RESIGHT","BAND #","RESIGHT_METHOD","Year Banded","...24","Culmen","Tarsus","Peviously had nasal disk?","...28","LAT","LON"
"6113",FALSE,"NONE","NON","F","MLS040",2007-06-11,NA,"MLS",500518,"6748528",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8719793224433,-164.990460997094
"6114",FALSE,"NONE","UNK","F","MLS040",2007-06-20,NA,"BCL",500518,"6748528",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8719793224433,-164.990460997094
"6115",FALSE,"NONE","NON","F","MLS041",2007-05-31,NA,"MLS",500361,"6748380",NA,"NEST","I SUCK AT READING BANDS","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8706507406028,-164.993352438257
"6116",FALSE,"TARSAL","UNK","F","MLS041",2007-06-11,NA,"MLS",500361,"6748380",NA,"NEST","JA7","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8706507406028,-164.993352438257
"6117",FALSE,"NONE","UNK","F","MLS042",2007-05-31,NA,"MLS",500281,"6748452",NA,"NEST","BAND+NEST SEARCH WHOLE PLOT= LOTSA TIME","2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8712972270904,-164.994825477531
"6118",FALSE,"NONE","UNK","F","MLS042",2007-06-19,NA,"JJW",500281,"6748452",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8712972270904,-164.994825477531
"6119",FALSE,"NONE","NON","F","MLS043",2007-05-31,NA,"MLS",500209,"6748385",NA,"NEST","READING BANDS=NEXT CHALLENGE TO OVERCOME","2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.870695740194,-164.99615140621
"6120",FALSE,"NONE","NON","F","MLS043",2007-06-11,NA,"MLS",500209,"6748385",NA,"NEST","DONT KNOW IF BANDED OR NOT","2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.870695740194,-164.99615140621
"6121",FALSE,"NONE","UNK","F","MLS043",2007-06-20,NA,"BCL",500209,"6748385",NA,"NEST","NO BANDS","2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.870695740194,-164.99615140621
"6122",FALSE,"NONE","NON","F","MLS045",2007-05-31,NA,"MLS",500277,"6748077",NA,"NEST","WOO-HOO!","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8679304492141,-164.994899673171
"6123",FALSE,"TARSAL","NON","F","MLS045",2007-06-11,NA,"MLS",500277,"6748077",NA,"NEST","JA2","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8679304492141,-164.994899673171
"6124",FALSE,"NONE","UNK","F","MLS046",2007-06-02,NA,"MLS",499473,"6744100",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8322242602961,-165.009692690932
"6125",FALSE,"NONE","NON","F","MLS047",2007-06-03,NA,"MLS",500948,"6745715",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8467231459808,-164.982556294922
"6126",FALSE,"NONE","UNK","F","MLS047",2007-06-09,NA,"JJW",500948,"6745715",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8467231459808,-164.982556294922
"6127",FALSE,"NONE","UNK","F","MLS047",2007-06-19,NA,"BCL",500948,"6745715",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8467231459808,-164.982556294922
"6128",FALSE,"NONE","UNK","F","MLS047",2007-06-26,NA,"BCL",500948,"6745715",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8467231459808,-164.982556294922
"6129",FALSE,"NONE","UNK","F","MLS048",2007-06-03,NA,"MLS",501008,"6745913",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8485006641998,-164.981451232955
"6130",FALSE,"NASAL","YEL","F","MLS048",2007-06-09,NA,"MLS",501008,"6745913",NA,"NEST","NASAL PRESENT BUT UNREAD","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8485006641998,-164.981451232955
"6131",FALSE,"NASAL","UNK","F","MLS048",2007-06-19,NA,"BCL",501008,"6745913",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8485006641998,-164.981451232955
"6132",FALSE,"TARSAL","NON","F","MLS049",2007-06-04,NA,"MLS",500219,"6743513",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8269543837484,-164.995972770143
"6133",FALSE,"TARSAL","UNK","F","MLS049",2007-06-15,NA,"BCL",500219,"6743513",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8269543837484,-164.995972770143
"6134",FALSE,"NONE","NON","F","MLS050",2007-06-04,NA,"MLS",499786,"6743376",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8257243812802,-165.00393513289
"6135",FALSE,"NONE","UNK","F","MLS050",2007-06-14,NA,"BCL",499786,"6743376",NA,"NEST","NO BAND","2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8257243812802,-165.00393513289
"6136",FALSE,"NONE","NON","F","MLS051",2007-06-04,NA,"MLS",499961,"6743617",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8278881685901,-165.000717198824
"6137",FALSE,"NONE","UNK","F","MLS051",2007-06-14,NA,"BCL",499961,"6743617",NA,"NEST","NO BANDS","2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8278881685901,-165.000717198824
"6138",FALSE,"TARSAL","NON","F","MLS052",2007-06-04,NA,"MLS",499965,"6743649",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.828175469373,-165.000643645742
"6139",FALSE,"TARSAL","UNK","F","MLS052",2007-06-14,NA,"BCL",499965,"6743649",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.828175469373,-165.000643645742
"6140",FALSE,"NONE","NON","F","MLS053",2007-06-04,NA,"MLS",499996,"6743641",NA,"NEST","STEPPED ON :(","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8281036457925,-165.000073559348
"6141",FALSE,"NONE","NON","F","MLS054",2007-06-04,NA,"MLS",500024,"6743620",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.827915104193,-164.999558646507
"6142",FALSE,"TARSAL","UNK","F","MLS054",2007-06-14,NA,"BCL",500024,"6743620",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.827915104193,-164.999558646507
"6143",TRUE,"TARSAL","NON","F","MLS054",2007-06-18,NA,"MLS",500024,"6743620",NA,"NEST","TARSAL= 3T8","2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.827915104193,-164.999558646507
"6144",FALSE,"TARSAL","UNK","F","MLS054",2007-06-22,NA,"BCL",500024,"6743620",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.827915104193,-164.999558646507
"6145",FALSE,"NONE","UNK","F","MLS055",2007-06-04,NA,"MLS",500029,"6743504",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.826873639772,-164.999466715199
"6146",FALSE,"TARSAL","NON","F","MLS057",2007-06-05,NA,"MLS",501578,"6744152",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8326883393207,-164.970976682725
"6147",FALSE,"TARSAL","UNK","F","MLS057",2007-06-15,NA,"BCL",501578,"6744152",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8326883393207,-164.970976682725
"6148",FALSE,"NONE","NON","F","MLS058",2007-06-05,NA,"MLS",500948,"6744137",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8325556697998,-164.982564011142
"6149",FALSE,"NONE","UNK","F","MLS058",2007-06-15,NA,"BCL",500948,"6744137",NA,"NEST","NO BANDS","2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8325556697998,-164.982564011142
"6150",FALSE,"NONE","NON","F","MLS059",2007-06-06,NA,"MLS",502428,"6743980",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.831139816315,-164.955345240937
"6151",FALSE,"NONE","UNK","F","MLS059",2007-06-17,NA,"BCL",502428,"6743980",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.831139816315,-164.955345240937
"6152",FALSE,"NONE","UNK","F","MLS059",2007-06-23,NA,"TJH",502647,"6744987",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8401793890762,-164.951303741203
"6153",FALSE,"NONE","NON","F","MLS060",2007-06-06,NA,"MLS",502630,"6743959",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8309499900201,-164.951630427743
"6154",FALSE,"NONE","UNK","F","MLS060",2007-06-17,NA,"BCL",502630,"6743959",NA,"NEST","NO BANDS","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8309499900201,-164.951630427743
"6155",FALSE,"NONE","NON","F","MLS061",2007-06-06,NA,"MLS",502528,"6744026",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8315521867355,-164.953505484053
"6156",FALSE,"NONE","UNK","F","MLS061",2007-06-17,NA,"BCL",502528,"6744026",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8315521867355,-164.953505484053
"6157",FALSE,"NONE","YEL","F","MLS062",2007-06-06,NA,"MLS",502286,"6744765",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8381884878463,-164.957947591683
"6158",FALSE,"NASAL","UNK","F","MLS062",2007-06-17,NA,"BCL",502286,"6744765",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8381884878463,-164.957947591683
"6159",FALSE,"NONE","UNK","F","MLS062",2007-06-24,NA,"BCL",502286,"6744765",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8381884878463,-164.957947591683
"6160",FALSE,"NONE","NON","F","MLS063",2007-06-07,NA,"MLS",502579,"6746430",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8531352486411,-164.952535515712
"6161",FALSE,"NONE","NON","F","MLS063",2007-06-18,NA,"TJH",502579,"6746430",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8531352486411,-164.952535515712
"6162",FALSE,"NONE","NON","F","MLS064",2007-06-07,NA,"MLS",502519,"6746061",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.849822713725,-164.953644567109
"6163",FALSE,"TARSAL","UNK","F","MLS064",2007-06-18,NA,"BCL",502519,"6746061",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.849822713725,-164.953644567109
"6164",FALSE,"TARSAL","UNK","F","MLS064",2007-06-25,NA,"BCL",502519,"6746061",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.849822713725,-164.953644567109
"6165",FALSE,"NONE","NON","F","MLS065",2007-06-08,NA,"MLS",502155,"6743141",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8236087339825,-164.960375458906
"6166",FALSE,"NONE","NON","F","MLS066",2007-06-08,NA,"MLS",502186,"6742975",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8221181930457,-164.959807323554
"6167",FALSE,"NONE","NON","F","MLS067",2007-06-11,NA,"MLS",500347,"6748204",NA,"NEST","NO BANDS","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8690706107531,-164.993610554137
"6168",FALSE,"NONE","NON","F","MLS067",2007-06-20,NA,"JBW",500347,"6748204",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8690706107531,-164.993610554137
"6169",FALSE,"NONE","NON","F","MLS069",2007-06-11,NA,"MLS",500011,"6747764",NA,"NEST","TARSAL BAND PRESENT BUT NOT TAKEN","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8651204048227,-164.999797477739
"6170",FALSE,"NONE","UNK","F","MLS069",2007-06-28,NA,"BCL",500011,"6747764",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8651204048227,-164.999797477739
"6171",FALSE,"NONE","UNK","F","MLS070",2007-06-13,NA,"MLS",500820,"6746227",NA,"NEST","tARSAL BAND PRESENT, UNKNOWN TARSAL CODE","2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8513202228482,-164.984909395973
"6172",FALSE,"TARSAL","UNK","F","MLS070",2007-06-19,NA,"BCL",500820,"6746227",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8513202228482,-164.984909395973
"6173",FALSE,"NONE","NON","F","MLS073",2007-06-18,NA,"MLS",500338,"6743872",NA,"NEST","TARSAL PRESENT BUT UNREAD","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8301774515667,-164.993783832648
"6174",FALSE,"NASAL","UNK","F","PLF046",2007-06-10,NA,"TFF",500815,"6745926",NA,"NEST","could not read","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8486178226364,-164.985002678149
"6175",FALSE,"NASAL","UNK","F","PLF046",2007-06-19,NA,"BCL",500815,"6745926",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8486178226364,-164.985002678149
"6176",FALSE,"NASAL","UNK","F","PLF046",2007-06-26,NA,"BCL",500815,"6745926",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8486178226364,-164.985002678149
"6177",FALSE,"NASAL","YEL","F","PLF075",2007-06-15,NA,"TJH",500459,"6745928",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.848636349926,-164.991553650692
"6178",FALSE,"NASAL","YEL","F","PLF075",2007-06-17,NA,"TJH",500459,"6745928",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.848636349926,-164.991553650692
"6179",FALSE,"META","UNK","F","PLF077",2007-06-22,NA,"BCL",499211,"6744563",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8363807002224,-165.014513331503
"6180",FALSE,"NONE","UNK","F","TJH011",2007-05-24,NA,"TJH",499379,"6743066",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8229407295563,-165.011418248764
"6181",FALSE,"NONE","UNK","F","TJH011",2007-06-02,NA,"TJH",499379,"6743066",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8229407295563,-165.011418248764
"6182",FALSE,"NONE","UNK","F","TJH011",2007-06-04,NA,"BCL",499379,"6743066",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8229407295563,-165.011418248764
"6183",FALSE,"TARSAL","UNK","F","TJH011",2007-06-14,NA,"BCL",499379,"6743066",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8229407295563,-165.011418248764
"6184",FALSE,"NONE","UNK","F","TJH012",2007-05-24,NA,"TJH",499500,"6743055",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8228421405757,-165.009193408711
"6185",FALSE,"NONE","UNK","F","TJH012",2007-06-02,NA,"TJH",499500,"6743055",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8228421405757,-165.009193408711
"6186",FALSE,"NONE","UNK","F","TJH012",2007-06-04,NA,"BCL",499500,"6743055",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8228421405757,-165.009193408711
"6187",FALSE,"NONE","UNK","F","TJH012",2007-06-14,NA,"BCL",499500,"6743055",NA,"NEST","NO BANDS","2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8228421405757,-165.009193408711
"6188",FALSE,"TARSAL","UNK","F","TJH014",2007-05-25,NA,"TJH",499819,"6744157",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8327363220496,-165.003329041939
"6189",FALSE,"TARSAL","UNK","F","TJH014",2007-06-04,NA,"TJH",499819,"6744157",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8327363220496,-165.003329041939
"6190",FALSE,"NONE","UNK","F","TJH015",2007-05-25,NA,"TJH",499628,"6744125",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.832448888931,-165.006841947455
"6191",FALSE,"TARSAL","NON","F","TJH015",2007-06-04,NA,"TJH",499628,"6744125",NA,"NEST","NO NASAL","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.832448888931,-165.006841947455
"6192",FALSE,"TARSAL","UNK","F","TJH015",2007-06-14,NA,"BCL",499628,"6744125",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.832448888931,-165.006841947455
"6193",FALSE,"NONE","UNK","F","TJH018",2007-05-25,NA,"TJH",499474,"6744022",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8315239672839,-165.009674087221
"6194",NA,"TARSAL","UNK","F","TJH018",2007-06-01,NA,"BCL",499474,"6744022",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8315239672839,-165.009674087221
"6195",FALSE,"TARSAL","UNK","F","TJH018",2007-06-14,NA,"BCL",499474,"6744022",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8315239672839,-165.009674087221
"6196",FALSE,"TARSAL","UNK","F","TJH019",2007-05-25,NA,"TJH",499805,"6744165",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8328081404773,-165.003586544938
"6197",FALSE,"NONE","NON","F","TJH019",2007-06-04,NA,"TJH",499805,"6744165",NA,"NEST","NO NASAL","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8328081404773,-165.003586544938
"6198",FALSE,"TARSAL","UNK","F","TJH019",2007-06-14,NA,"TJH",499805,"6744165",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8328081404773,-165.003586544938
"6199",FALSE,"NONE","UNK","F","TJH020",2007-05-25,NA,"TJH",500091,"6744155",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8327183965901,-164.998326283719
"6200",FALSE,"TARSAL","NON","F","TJH020",2007-06-02,NA,"TJH",500091,"6744155",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8327183965901,-164.998326283719
"6201",FALSE,"TARSAL","UNK","F","TJH020",2007-06-14,NA,"BCL",500091,"6744155",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8327183965901,-164.998326283719
"6202",FALSE,"TARSAL","NON","F","TJH023",2007-05-26,NA,"TJH",502032,"6744128",NA,"NEST","NO NASAL, YELLOW TARSAL","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8324708019131,-164.962626754732
"6203",FALSE,"NONE","UNK","F","TJH024",2007-05-26,NA,"TJH",500831,"6744230",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8333908978762,-164.984715522622
"6204",FALSE,"NONE","UNK","F","TJH024",2007-06-05,NA,"TJH",500831,"6744230",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8333908978762,-164.984715522622
"6205",FALSE,"TARSAL","UNK","F","TJH024",2007-06-15,NA,"BCL",500831,"6744230",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8333908978762,-164.984715522622
"6206",FALSE,"NONE","UNK","F","TJH025",2007-05-26,NA,"TJH",500866,"6744162",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8327803102507,-164.984072075705
"6207",FALSE,"NASAL","YEL","F","TJH025",2007-06-05,NA,"TJH",500866,"6744162",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8327803102507,-164.984072075705
"6208",FALSE,"NASAL","UNK","F","TJH025",2007-06-15,NA,"BCL",500866,"6744162",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8327803102507,-164.984072075705
"6209",FALSE,"NONE","UNK","F","TJH026",2007-05-28,NA,"TJH",502982,"6744354",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8344938648268,-164.945150560126
"6210",FALSE,"NONE","UNK","F","TJH026",2007-06-06,NA,"TJH",502982,"6744354",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8344938648268,-164.945150560126
"6211",FALSE,"NONE","NON","F","TJH026",2007-06-14,NA,"JBW",502982,"6744354",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8344938648268,-164.945150560126
"6212",FALSE,"NONE","UNK","F","TJH027",2007-05-28,NA,"TJH",502885,"6744543",NA,"NEST","NO NASAL","2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8361914464432,-164.9469319178
"6213",FALSE,"NONE","UNK","F","TJH027",2007-06-06,NA,"TJH",502885,"6744543",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8361914464432,-164.9469319178
"6214",FALSE,"TARSAL","UNK","F","TJH027",2007-06-13,NA,"JBW",502885,"6744543",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8361914464432,-164.9469319178
"6215",FALSE,"TARSAL","UNK","F","TJH027",2007-06-17,NA,"BCL",502885,"6744543",NA,"NEST",NA,"2007","COEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8361914464432,-164.9469319178
"6216",FALSE,"TARSAL","NON","F","TJH028",2007-05-28,NA,"TJH",502711,"6744794",NA,"NEST","NO NASAL","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8384461804416,-164.950129047002
"6217",FALSE,"TARSAL","NON","F","TJH028",2007-06-06,NA,"TJH",502711,"6744794",NA,"NEST","NO NASAL","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8384461804416,-164.950129047002
"6218",FALSE,"TARSAL","UNK","F","TJH028",2007-06-17,NA,"BCL",502711,"6744794",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8384461804416,-164.950129047002
"6219",FALSE,"TARSAL","NON","F","TJH029",2007-05-28,NA,"TJH",502632,"6744886",NA,"NEST","NO NASAL","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.839272698739,-164.95158106388
"6220",FALSE,"TARSAL","NON","F","TJH030",2007-05-28,NA,"TJH",502810,"6744947",NA,"NEST","NO NASAL","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8398191447571,-164.94830564834
"6221",FALSE,"TARSAL","NON","F","TJH030",2007-06-06,NA,"JBW",502810,"6744947",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8398191447571,-164.94830564834
"6222",FALSE,"TARSAL","UNK","F","TJH030",2007-06-17,NA,"BCL",502810,"6744947",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8398191447571,-164.94830564834
"6223",FALSE,"NONE","NON","F","TJH033",2007-05-29,NA,"TJH",502096,"6746317",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.852123566703,-164.961425974332
"6224",FALSE,"NASAL","YEL","F","TJH033",2007-06-03,NA,"JBW",502096,"6746317",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.852123566703,-164.961425974332
"6225",FALSE,"NASAL","YEL","F","TJH033",2007-06-07,NA,"TJH",502096,"6746317",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.852123566703,-164.961425974332
"6226",FALSE,"NASAL","UNK","F","TJH033",2007-06-18,NA,"BCL",502096,"6746317",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.852123566703,-164.961425974332
"6227",FALSE,"NONE","NON","F","TJH034",2007-05-29,NA,"TJH",502076,"6746115",NA,"NEST","NO NASAL","2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8503100946451,-164.961796211866
"6228",FALSE,"NONE","UNK","F","TJH034",2007-06-07,NA,"TJH",502076,"6746115",NA,"NEST",NA,"2007","SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8503100946451,-164.961796211866
